borrower_id,period,employee_count,wage_bill_inr,employer_contribution_inr,employee_contribution_inr,due_date,remittance_date,source,ingested_at,record_id,consent_id
MSME-00262,2024-08,43,719171.39,43150.28,43150.28,2024-09-15,2024-09-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c5ddfc1e-b6ee-47cc-9a1e-5a0fd7f62578,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2024-09,43,832527.48,49951.65,49951.65,2024-10-15,2024-10-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e4ed9473-83ce-497b-93bf-fa78c6afc0aa,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2024-10,44,813985.64,48839.14,48839.14,2024-11-15,2024-11-20,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f4b9a889-e2dc-4dc3-83b7-c9e04bf90eba,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2024-11,44,757638.55,45458.31,45458.31,2024-12-15,2024-12-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,585b43a7-a168-4567-866f-2a7c018ea40a,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2024-12,44,764962.27,45897.74,45897.74,2025-01-15,2025-01-20,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9dbaa343-367b-4c23-bfc1-bf2e01042ec0,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2025-01,43,736015.01,44160.9,44160.9,2025-02-15,2025-02-17,epfo_contributions,2026-07-07T17:29:40.342070+00:00,0cf4804a-d063-4b79-accd-2647be7e7469,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2025-02,43,802326.88,48139.61,48139.61,2025-03-15,2025-03-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9a9f005f-7200-4c48-8ed8-a38f6a9e9f2e,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2025-03,44,816090.73,48965.44,48965.44,2025-04-15,2025-04-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,253e9add-0195-4fa8-b22b-56c6b662ee42,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2025-04,45,884806.11,53088.37,53088.37,2025-05-15,2025-05-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f01f24b5-22b1-4deb-9019-d3a20ee91e95,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2025-05,43,792702.27,47562.14,47562.14,2025-06-15,2025-06-22,epfo_contributions,2026-07-07T17:29:40.342070+00:00,41766402-0c20-4378-9aec-f71ccf70fee1,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2025-06,42,694382.41,41662.94,41662.94,2025-07-15,2025-07-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,748d5fbc-9420-4708-aecf-a17c30c62a6f,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2025-07,41,707623.67,42457.42,42457.42,2025-08-15,2025-08-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,56a8d80a-9510-4d90-9a1f-62677f66fce8,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2025-08,42,734130.28,44047.82,44047.82,2025-09-15,2025-09-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b8ea0092-cc95-40ef-881b-c37a41e2a370,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2025-09,42,797116.38,47826.98,47826.98,2025-10-15,2025-10-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,59ad2b6a-2f0f-4065-b216-31d2b5ca7a0f,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2025-10,43,826164.49,49569.87,49569.87,2025-11-15,2025-11-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,2b271341-817e-46a8-80d8-e43b5d58ccd9,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2025-11,43,815814.77,48948.89,48948.89,2025-12-15,2025-12-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4d8ed183-c12b-493c-8b6b-e100c58cacf8,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2025-12,43,792430.08,47545.8,47545.8,2026-01-15,2026-01-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d717a062-68c0-4e35-a724-7ac12f9e6f64,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2026-01,43,815336.58,48920.19,48920.19,2026-02-15,2026-02-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,0f5ccaf7-e4a8-4fb6-b7d9-43bfe3d97076,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2026-02,44,840052.15,50403.13,50403.13,2026-03-15,2026-03-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,251df0b3-bfe0-4b93-a1db-b2b695966fa3,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2026-03,44,813095.24,48785.71,48785.71,2026-04-15,2026-04-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ffc87bf0-3c90-4ca2-b451-5e0345710ef8,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2026-04,45,773300.04,46398.0,46398.0,2026-05-15,2026-05-18,epfo_contributions,2026-07-07T17:29:40.342070+00:00,96b3b8fc-97bb-4edf-a8db-193bdc6f1bd6,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2026-05,45,793132.05,47587.92,47587.92,2026-06-15,2026-06-24,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e1cc405d-a220-422b-b85d-4ae6827cf7f5,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00262,2026-06,44,825485.36,49529.12,49529.12,2026-07-15,2026-07-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,2e8fb2c0-052a-420b-a431-0815536afd97,b8c278ea-22f3-41e9-85ba-9f05b4d030d7
MSME-00265,2024-07,54,904689.44,54281.37,54281.37,2024-08-15,2024-08-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4e744774-f82d-4384-b3fe-4b7f14ca92b6,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2024-08,55,988355.1,59301.31,59301.31,2024-09-15,2024-09-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d73a0832-de22-4695-b553-3a55f1415f1a,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2024-09,53,947140.83,56828.45,56828.45,2024-10-15,2024-10-17,epfo_contributions,2026-07-07T17:29:40.342070+00:00,20ea76f3-479b-4ded-beb0-2221181d8320,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2024-10,52,977198.15,58631.89,58631.89,2024-11-15,2024-11-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,49ef9bdb-686a-4dbb-98f9-398261a6df62,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2024-11,53,863575.81,51814.55,51814.55,2024-12-15,2024-12-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f5f07834-5e23-489a-89ec-1f96d6f9f403,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2024-12,55,965634.3,57938.06,57938.06,2025-01-15,2025-01-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f7f536d1-28c8-4d98-84de-ab8db0d8ba30,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2025-01,56,1081510.05,64890.6,64890.6,2025-02-15,2025-02-16,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f05f6e8e-f4ce-463a-852d-c649ca949ccd,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2025-02,57,1015533.16,60931.99,60931.99,2025-03-15,2025-03-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,10d1846f-5282-4a18-bdf3-fbf6aba05fd8,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2025-03,58,1061708.77,63702.53,63702.53,2025-04-15,2025-04-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e18aee4c-ee8d-477d-a74e-8a32e10ddf1c,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2025-04,58,988388.78,59303.33,59303.33,2025-05-15,2025-05-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f99a1760-05e7-4316-b6dd-aa213a7d6c45,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2025-05,57,967115.26,58026.92,58026.92,2025-06-15,2025-06-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,10fb47a1-7b22-403f-807c-7d502f5a2118,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2025-06,57,1123057.1,67383.43,67383.43,2025-07-15,2025-07-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,581cc7d1-ad1c-4fe7-b67a-4257537ac129,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2025-07,58,1036116.77,62167.01,62167.01,2025-08-15,2025-08-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f4391f79-9490-46af-8780-f6e1100e91d2,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2025-08,57,1092761.99,65565.72,65565.72,2025-09-15,2025-09-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c54fd668-63a8-48d6-9150-3c1fb226a8f7,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2025-09,59,1033355.83,62001.35,62001.35,2025-10-15,2025-10-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,7088c867-bc8f-420e-951c-a1ef53c5cc20,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2025-10,59,1057303.83,63438.23,63438.23,2025-11-15,2025-11-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d8ec24ac-bc96-4459-b3d3-cb9692038f97,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2025-11,58,1077531.73,64651.9,64651.9,2025-12-15,2025-12-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,575d44a4-eff0-464c-8676-b85bc6414dfa,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2025-12,58,1142146.89,68528.81,68528.81,2026-01-15,2026-01-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e91f3f31-e091-4450-be8d-9a556cf0faf7,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2026-01,59,967982.18,58078.93,58078.93,2026-02-15,2026-02-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ce24a1ea-eaa6-4cee-b681-6011dd1edc4e,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2026-02,58,946326.81,56779.61,56779.61,2026-03-15,2026-03-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,0e433758-9042-47d4-bdc5-1991f158aa16,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2026-03,58,1131520.65,67891.24,67891.24,2026-04-15,2026-04-18,epfo_contributions,2026-07-07T17:29:40.342070+00:00,140d534c-d254-4cec-8c46-628335cdbe2c,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2026-04,57,1026694.31,61601.66,61601.66,2026-05-15,2026-05-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5b349377-fcbe-44cd-87bf-32f1e007a877,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2026-05,58,1048455.94,62907.36,62907.36,2026-06-15,2026-06-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,39dd60cc-5a09-4294-b794-0aec6913f4a2,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00265,2026-06,60,1042869.7,62572.18,62572.18,2026-07-15,2026-07-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f867b3f6-0547-43fb-a85f-43e5b8be5344,c75bdbda-8918-49e7-b3a4-d759b970ef66
MSME-00275,2024-07,16,275194.87,16511.69,16511.69,2024-08-15,2024-08-25,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c02202d9-d7be-4e22-b08b-3b04b8b228b7,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2024-08,15,280587.28,16835.24,16835.24,2024-09-15,2024-09-28,epfo_contributions,2026-07-07T17:29:40.342070+00:00,951cc060-53fd-4133-a586-e39dfedf2271,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2024-09,15,248220.35,14893.22,14893.22,2024-10-15,2024-10-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,81954324-c21e-4608-8ead-e3d0fbbd98ee,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2024-10,15,289883.8,17393.03,17393.03,2024-11-15,2024-11-25,epfo_contributions,2026-07-07T17:29:40.342070+00:00,572d9439-ccda-422f-b7cb-a1de65471162,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2024-11,16,296631.15,17797.87,17797.87,2024-12-15,2024-12-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,dd8e87ef-e541-46ac-a851-90ad245d08d3,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2024-12,16,268729.63,16123.78,16123.78,2025-01-15,2025-01-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,3b3f2fc2-ef90-40b1-ba9e-835bf52f1088,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2025-01,16,301119.78,18067.19,18067.19,2025-02-15,2025-03-06,epfo_contributions,2026-07-07T17:29:40.342070+00:00,bf3407f5-9b36-4e61-9e6a-571302fff229,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2025-02,16,271287.63,16277.26,16277.26,2025-03-15,2025-03-23,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4e34c90d-7cff-415c-b54d-b44bdf2a1aa8,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2025-03,16,312183.68,18731.02,18731.02,2025-04-15,2025-04-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4b1c4e5c-4323-4198-a640-ac4a1af375da,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2025-04,16,261760.05,15705.6,15705.6,2025-05-15,2025-06-01,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b23b3b02-2502-4789-a704-194764795824,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2025-05,16,272535.86,16352.15,16352.15,2025-06-15,2025-06-30,epfo_contributions,2026-07-07T17:29:40.342070+00:00,a9eba6b6-e344-4c93-8608-277b1fb29f55,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2025-06,16,306094.09,18365.65,18365.65,2025-07-15,2025-07-26,epfo_contributions,2026-07-07T17:29:40.342070+00:00,58b73e06-097c-4d15-bd15-0a3c1fb4fac3,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2025-07,16,297040.99,17822.46,17822.46,2025-08-15,2025-09-01,epfo_contributions,2026-07-07T17:29:40.342070+00:00,88961dad-3fad-424e-9b70-ef74cee7251d,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2025-08,16,265834.63,15950.08,15950.08,2025-09-15,2025-10-05,epfo_contributions,2026-07-07T17:29:40.342070+00:00,636e5d7d-0833-4493-895f-7c6ca98f7481,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2025-09,16,313504.72,18810.28,18810.28,2025-10-15,2025-11-04,epfo_contributions,2026-07-07T17:29:40.342070+00:00,a6a4cf7a-201d-41b0-9941-e7bd931c37a0,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2025-10,16,315436.64,18926.2,18926.2,2025-11-15,2025-11-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,872d0e4c-684c-4ef3-9276-ca608dfbc877,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2025-11,16,263472.0,15808.32,15808.32,2025-12-15,2025-12-26,epfo_contributions,2026-07-07T17:29:40.342070+00:00,6b485f67-25f6-41bc-8e67-201177603c40,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2025-12,16,289818.25,17389.1,17389.1,2026-01-15,2026-01-30,epfo_contributions,2026-07-07T17:29:40.342070+00:00,7a0e4cec-471e-4bee-a63d-b2fb72ea59f9,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2026-01,15,279629.64,16777.78,16777.78,2026-02-15,2026-03-04,epfo_contributions,2026-07-07T17:29:40.342070+00:00,6d056fd9-3085-4238-b4d9-e96c44cd86a1,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2026-02,15,258126.79,15487.61,15487.61,2026-03-15,2026-04-01,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c173d8ad-af7a-4c6d-b5f8-9accc2cdbbaa,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2026-03,15,292118.88,17527.13,17527.13,2026-04-15,2026-04-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,375e299c-98e3-4538-9b51-5eac22d72f81,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2026-04,15,257420.64,15445.24,15445.24,2026-05-15,2026-05-28,epfo_contributions,2026-07-07T17:29:40.342070+00:00,152efb34-0c8e-485b-b5b5-f27ba2fd9fb1,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2026-05,15,249430.16,14965.81,14965.81,2026-06-15,,epfo_contributions,2026-07-07T17:29:40.342070+00:00,487cf995-80ee-4960-9978-bfa378ceb612,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00275,2026-06,15,257944.94,15476.7,15476.7,2026-07-15,2026-07-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,7600ccb7-d97d-4a13-b10a-dd20156ab41a,b199b068-a86d-495f-99e1-e92cf40f962d
MSME-00279,2024-07,13,222781.42,13366.89,13366.89,2024-08-15,2024-08-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e0427df9-cec8-498a-a691-515ab9743bfe,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2024-08,13,251280.71,15076.84,15076.84,2024-09-15,2024-09-16,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f6ec9ad6-0bc0-4c9a-8ab7-7524bc216d6e,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2024-09,13,219242.37,13154.54,13154.54,2024-10-15,2024-10-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b2549fa8-e9f0-4ff1-bb0e-03457229fd25,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2024-10,13,223478.04,13408.68,13408.68,2024-11-15,2024-11-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d67f1509-28ba-45eb-a5a3-07020bd61b6d,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2024-11,13,217453.32,13047.2,13047.2,2024-12-15,2024-12-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d9c51804-931e-4da0-ace8-0ac4be7772a1,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2024-12,13,225182.58,13510.95,13510.95,2025-01-15,2025-01-22,epfo_contributions,2026-07-07T17:29:40.342070+00:00,32cc846d-ec20-4984-a0cc-eba45e5d7b29,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2025-01,14,276948.22,16616.89,16616.89,2025-02-15,2025-02-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,0b1000b9-8c21-4484-9074-a8ac61c5d9b3,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2025-02,14,252222.2,15133.33,15133.33,2025-03-15,2025-03-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5e05895e-175d-4699-b3d0-aaca3de5d2e8,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2025-03,14,276311.65,16578.7,16578.7,2025-04-15,2025-04-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f8ea4154-0b51-46d7-9e27-421184c57955,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2025-04,13,249436.55,14966.19,14966.19,2025-05-15,2025-05-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,7806bff9-c14a-469e-aacd-fb62b340b274,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2025-05,13,233203.75,13992.23,13992.23,2025-06-15,2025-06-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b40094be-27b3-4d2e-a80b-ef12e9b49291,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2025-06,13,218167.05,13090.02,13090.02,2025-07-15,2025-07-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,0e18fe11-8cd0-4fe4-b3bd-363b5d35d8d3,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2025-07,13,247996.66,14879.8,14879.8,2025-08-15,2025-08-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,a8a7ffbc-401e-4ab0-bcb3-52d1c66a6e9d,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2025-08,13,238853.81,14331.23,14331.23,2025-09-15,2025-09-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,359f2580-63ba-4c5d-af3a-a2a6ff26f6f0,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2025-09,13,254077.66,15244.66,15244.66,2025-10-15,2025-10-22,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d80b78c7-f823-48b5-a9a6-9f61db85864a,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2025-10,13,232179.98,13930.8,13930.8,2025-11-15,2025-11-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,82f9c527-04bc-4a93-a537-9298bdab77a2,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2025-11,13,232973.45,13978.41,13978.41,2025-12-15,2025-12-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f545daf6-69a6-4e9d-8974-8ad32a7dd1f7,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2025-12,13,245162.39,14709.74,14709.74,2026-01-15,2026-01-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,418aad65-27e5-4f0c-8f7d-20d82e905f48,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2026-01,13,253167.91,15190.07,15190.07,2026-02-15,2026-02-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c40ca45c-5ace-4853-a187-6e248ee785bb,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2026-02,13,241418.49,14485.11,14485.11,2026-03-15,,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e9ca0a90-040f-4af9-9557-63106bb2a0cd,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2026-03,13,251012.7,15060.76,15060.76,2026-04-15,2026-04-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,7e7d829a-3a9d-4314-87cb-2ee71bce446c,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2026-04,13,241491.26,14489.48,14489.48,2026-05-15,2026-05-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,404fb556-03e7-4dbe-9037-43a3a4ebdbfa,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2026-05,13,219477.5,13168.65,13168.65,2026-06-15,2026-06-21,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5b064dcb-3693-4c32-b898-7547dc2caf6c,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00279,2026-06,13,219366.5,13161.99,13161.99,2026-07-15,2026-07-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,209bbf15-9203-46f8-b155-0b2cdd6db0cf,f35c9aff-a89a-413b-be29-c65881b9c296
MSME-00280,2024-07,43,845009.3,50700.56,50700.56,2024-08-15,2024-08-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ccc451e6-bdce-4cdb-a13d-e6fcab6eb72c,eff0899f-8796-46cc-afd0-84ebaa55a0c9
MSME-00280,2024-08,45,769127.61,46147.66,46147.66,2024-09-15,2024-09-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,0d5914c2-016b-4042-a7ce-8db4eba94311,eff0899f-8796-46cc-afd0-84ebaa55a0c9
MSME-00280,2024-09,46,870001.22,52200.07,52200.07,2024-10-15,2024-10-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c1c67367-b57c-416c-8447-bf78911378d8,eff0899f-8796-46cc-afd0-84ebaa55a0c9
MSME-00280,2024-10,47,770679.07,46240.74,46240.74,2024-11-15,2024-11-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,0fad1a7d-e4ed-4af3-941a-5a512cb63234,eff0899f-8796-46cc-afd0-84ebaa55a0c9
MSME-00280,2024-11,46,795442.58,47726.55,47726.55,2024-12-15,2024-12-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,838990a2-18c6-44b2-bc73-4e5c253fa60f,eff0899f-8796-46cc-afd0-84ebaa55a0c9
MSME-00280,2024-12,46,797876.17,47872.57,47872.57,2025-01-15,2025-01-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,44bd5243-8114-4f4c-99b8-b141f24e560f,eff0899f-8796-46cc-afd0-84ebaa55a0c9
MSME-00280,2025-01,47,779106.2,46746.37,46746.37,2025-02-15,2025-02-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4786eab5-f069-4319-9932-ffd811c2de22,eff0899f-8796-46cc-afd0-84ebaa55a0c9
MSME-00280,2025-02,48,907940.05,54476.4,54476.4,2025-03-15,2025-03-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,fb7b20be-17be-4bee-8499-a24421b4aa04,eff0899f-8796-46cc-afd0-84ebaa55a0c9
MSME-00280,2025-03,48,900949.3,54056.96,54056.96,2025-04-15,2025-04-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e06f0f81-3956-4509-883d-f934070615e8,eff0899f-8796-46cc-afd0-84ebaa55a0c9
MSME-00280,2025-04,49,804875.56,48292.53,48292.53,2025-05-15,2025-05-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b20429ea-fd47-4dfc-8e05-60f13e3649bb,eff0899f-8796-46cc-afd0-84ebaa55a0c9
MSME-00280,2025-05,51,913682.03,54820.92,54820.92,2025-06-15,2025-06-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9269a33a-6d0b-4255-9fda-dd8407133bf4,eff0899f-8796-46cc-afd0-84ebaa55a0c9
MSME-00280,2025-06,49,796521.14,47791.27,47791.27,2025-07-15,2025-07-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,aa1def0d-b723-494c-82d0-c45d3af6079c,eff0899f-8796-46cc-afd0-84ebaa55a0c9
MSME-00280,2025-07,48,882595.55,52955.73,52955.73,2025-08-15,2025-08-17,epfo_contributions,2026-07-07T17:29:40.342070+00:00,990ba79d-50d8-4ace-83f4-33a1c0c6171f,eff0899f-8796-46cc-afd0-84ebaa55a0c9
MSME-00280,2025-08,49,956125.23,57367.51,57367.51,2025-09-15,2025-09-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,85759cb0-50b4-4875-a30f-15c10e89617e,eff0899f-8796-46cc-afd0-84ebaa55a0c9
MSME-00280,2025-09,50,850765.34,51045.92,51045.92,2025-10-15,2025-10-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c0612341-357a-4767-9d8d-e3814941499e,eff0899f-8796-46cc-afd0-84ebaa55a0c9
MSME-00280,2025-10,50,826558.4,49593.5,49593.5,2025-11-15,2025-11-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e33ccb18-ecff-4daa-a347-fe3688fab9b4,eff0899f-8796-46cc-afd0-84ebaa55a0c9
