borrower_id,tier,sector,has_epfo,is_gst_registered,balance_sheet_available,has_bureau_record,has_existing_loan,has_collateral,current_ratio,leverage_ratio,dscr,interest_coverage_ratio,cash_flow_match_ratio,revenue_cagr_3yr,projected_revenue_growth_rate,customer_concentration_pct,supplier_concentration_pct,turnover_bank_ratio,gst_bank_consistency_flag,bureau_score,credit_limit_utilization_pct,bureau_report_date,owner_time_in_business_years,civil_suit_years_since_active,other_legal_dispute_years_since_active,cheque_bounce_rate,cheque_bounce_count_annualized,net_worth_to_assets_ratio,collateral_type,construction_status,estimated_value_inr,compliance_window_months,utility_payment_timeliness,rent_payment_timeliness,salary_payment_timeliness,gst_ontime_filing_ratio,gst_missed_filing_rate,gst_avg_filing_delay_days,gst_compliance_window_periods,epfo_ontime_remittance_ratio,epfo_compliance_window_periods,covenant_compliance_flag,capacity__current_ratio_status,capacity__leverage_ratio_status,capacity__dscr_status,capacity__interest_coverage_ratio_status,capacity__cash_flow_match_ratio_status,capacity__revenue_cagr_3yr_status,capacity__projected_revenue_growth_rate_status,capacity__customer_concentration_pct_status,capacity__supplier_concentration_pct_status,character__bureau_score_status,character__civil_suit_years_since_active_status,character__other_legal_dispute_years_since_active_status,character__owner_time_in_business_years_status,character__cheque_bounce_rate_status,capital__net_worth_to_assets_ratio_status,compliance__covenant_compliance_flag_status,compliance__gst_ontime_filing_ratio_status,compliance__epfo_ontime_remittance_ratio_status,compliance__utility_payment_timeliness_status,compliance__rent_payment_timeliness_status,compliance__salary_payment_timeliness_status,collateral__collateral_quality_score_status
MSME-00264,A,retail,False,True,False,False,False,False,,,,,82.64,0.13,0.0141,31.49,32.33,0.8264328605936447,consistent,,,,3.6,100.0,100.0,0.01,23.93,,,,,6,0.833,0.667,0.833,0.667,0.0,0.83,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00265,C,retail,True,True,True,True,False,True,2.367,0.407,,,100.0,0.0,0.1332,36.84,31.46,1.5650615801867636,consistent,824.0,41.6,2026-06-16,12.5,100.0,100.0,0.0015,3.0,0.5455,residential,bare_plot,33909864.93,6,1.0,0.667,1.0,1.0,0.0,-1.33,6.0,1.0,6.0,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available
MSME-00266,A,services,False,True,True,False,True,True,0.83,6.331,0.981,8.289,100.0,-0.04,-0.0879,51.73,45.52,1.084325676790682,consistent,,,,1.1,100.0,100.0,0.0421,80.0,0.2608,residential,bare_plot,47773694.15,6,0.333,0.333,0.5,0.5,0.0,10.83,6.0,,,,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,available
MSME-00267,A,services,False,True,False,True,True,False,,,10.0,10.0,100.0,0.08,0.1265,43.54,43.81,2.215662118260563,consistent,716.0,42.8,2026-05-26,10.5,100.0,100.0,0.0042,13.0,,,,,6,0.667,0.833,1.0,1.0,0.0,-1.5,6.0,,,1.0,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,not_applicable,available,available,available,not_applicable
MSME-00268,A,trading,False,True,True,False,False,False,1.669,3.696,,,97.45,-0.14,0.0112,39.48,34.91,0.9745200933010224,consistent,,,,5.3,100.0,100.0,0.0176,26.14,0.2315,,,,6,0.667,0.833,0.667,0.667,0.0,0.17,6.0,,,,available,available,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00269,A,retail,False,True,False,False,False,False,,,,,100.0,0.22,0.1109,38.74,36.87,1.1498157814142511,consistent,,,,4.3,100.0,100.0,0.0022,7.98,,,,,6,1.0,0.667,1.0,1.0,0.0,-1.67,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00270,A,manufacturing,False,True,True,True,False,False,2.553,0.51,,,100.0,0.17,0.1202,37.61,34.82,1.5037869912967046,consistent,762.0,14.1,2026-06-16,0.9,100.0,4.45,0.0033,11.97,0.2953,,,,6,1.0,0.833,0.833,0.833,0.0,-1.67,6.0,,,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00271,A,retail,False,True,True,False,False,False,1.418,6.094,,,52.46,0.07,-0.0868,44.59,34.98,0.5246163366438641,consistent,,,,3.5,100.0,100.0,0.0488,78.0,0.1874,,,,6,0.333,0.5,0.833,0.333,0.167,14.6,6.0,,,,available,available,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00272,A,services,False,True,False,False,False,False,,,,,100.0,0.3,0.0123,31.41,35.9,1.0193362923293054,consistent,,,,3.0,100.0,100.0,0.0116,29.0,,,,,6,0.833,0.667,0.833,0.833,0.0,-0.17,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00273,A,trading,False,True,False,False,False,False,,,,,98.1,0.06,0.1293,37.21,56.82,0.9809987729006988,consistent,,,,3.3,100.0,100.0,0.0042,6.0,,,,,6,1.0,1.0,1.0,0.833,0.0,-0.83,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00274,A,services,False,True,False,False,False,False,,,,,100.0,-0.41,-0.0906,34.43,30.96,4.808525281710209,bank_inflow_much_higher_than_declared,,,,1.5,100.0,100.0,0.0494,91.5,,,,,6,0.333,0.5,0.5,0.333,0.167,12.8,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00275,C,services,True,True,False,True,False,True,,,,,100.0,-0.06,-0.0933,35.55,56.41,1.2518950427681097,consistent,464.0,100.0,2026-05-09,24.8,4.83,100.0,0.0436,78.0,,commercial,constructed,64295881.84,6,0.5,0.333,0.167,0.5,0.167,9.4,6.0,0.333,6.0,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,available,available,available,available,available
MSME-00276,A,manufacturing,False,True,True,False,False,False,1.854,0.475,,,78.97,,0.1294,38.25,44.78,0.7896863148333784,consistent,,,,13.0,100.0,100.0,0.009,23.23,0.3987,,,,4,1.0,0.75,0.75,1.0,0.0,-1.33,6.0,,,,available,available,not_applicable,not_applicable,insufficient_data,insufficient_data,insufficient_data,insufficient_data,insufficient_data,not_applicable,available,available,available,insufficient_data,available,not_applicable,insufficient_data,not_applicable,insufficient_data,insufficient_data,insufficient_data,not_applicable
MSME-00277,A,trading,False,True,False,True,False,False,,,,,48.02,0.11,0.0098,37.67,33.97,0.4802390833180792,consistent,696.0,44.2,2026-05-20,4.7,100.0,100.0,0.019,20.39,,,,,6,1.0,0.833,1.0,0.667,0.0,1.0,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00278,A,manufacturing,False,True,True,True,False,True,2.549,0.295,,,100.0,-0.03,0.1112,45.44,48.74,2.028203946129448,consistent,813.0,53.2,2026-05-14,2.4,100.0,100.0,0.0046,10.97,0.3796,residential,bare_plot,28953870.83,6,1.0,1.0,1.0,0.667,0.0,0.33,6.0,,,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,available
MSME-00279,C,retail,True,True,True,False,True,False,1.627,2.0,8.981,10.0,100.0,-0.31,0.0113,34.09,29.93,4.101242020129727,bank_inflow_much_higher_than_declared,,,,6.8,100.0,100.0,0.0102,18.95,0.3977,,,,6,0.667,0.667,0.333,0.5,0.0,2.33,6.0,0.833,6.0,,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable
MSME-00280,C,manufacturing,True,True,True,True,True,False,1.974,0.461,10.0,10.0,100.0,0.09,0.126,52.51,40.05,1.6125809248080625,consistent,734.0,62.8,2026-05-31,14.8,100.0,100.0,0.0024,8.98,0.4228,,,,6,1.0,0.833,1.0,0.667,0.0,0.5,6.0,0.833,6.0,,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable
MSME-00281,A,retail,False,True,False,False,False,False,,,,,44.37,,0.1239,39.02,29.14,0.4437318529126295,bank_inflow_much_lower_than_declared,,,,1.2,100.0,100.0,0.0,0.0,,,,,4,1.0,0.75,0.75,1.0,0.0,-1.17,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,insufficient_data,insufficient_data,insufficient_data,insufficient_data,insufficient_data,not_applicable,available,available,available,insufficient_data,not_applicable,not_applicable,insufficient_data,not_applicable,insufficient_data,insufficient_data,insufficient_data,not_applicable
MSME-00282,A,retail,False,True,True,True,False,False,1.532,3.09,,,100.0,-0.25,-0.0896,28.56,31.55,1.202668314849744,consistent,666.0,67.0,2026-05-04,6.8,100.0,100.0,0.0411,39.11,0.1492,,,,6,0.5,0.5,0.5,0.833,0.0,2.5,6.0,,,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00283,A,retail,False,True,False,False,True,False,,,3.593,10.0,100.0,-0.17,-0.0917,32.69,32.34,2.029064870206368,consistent,,,,3.7,100.0,0.0,0.0414,78.0,,,,,6,0.667,0.167,0.167,0.833,0.167,-0.8,6.0,,,1.0,not_applicable,not_applicable,available,available,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,available,available,not_applicable,available,available,available,not_applicable
MSME-00284,A,manufacturing,False,True,False,False,True,False,,,0.261,0.487,100.0,-0.34,-0.0872,41.75,34.86,1.8152330413061568,consistent,,,,4.4,1.71,100.0,0.0174,12.51,,,,,6,0.833,0.333,0.833,0.167,0.167,17.6,6.0,,,0.0,not_applicable,not_applicable,available,available,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,available,available,not_applicable,available,available,available,not_applicable
MSME-00285,A,services,False,True,False,True,False,False,,,,,100.0,-0.53,-0.0954,38.53,55.47,3.157371837949891,bank_inflow_much_higher_than_declared,546.0,73.8,2026-05-15,9.0,100.0,100.0,0.0455,85.77,,,,,6,0.833,0.333,0.5,0.5,0.167,7.6,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00286,A,retail,False,True,True,True,False,False,1.562,1.287,,,100.0,-0.27,0.0121,38.71,31.85,1.1551332326071195,consistent,665.0,53.4,2026-05-14,1.3,100.0,100.0,0.01,24.0,0.3101,,,,6,0.833,0.833,0.667,0.667,0.167,-0.8,6.0,,,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00287,A,manufacturing,False,True,False,True,False,False,,,,,61.76,0.74,0.0112,32.08,35.91,0.6175721944316201,consistent,706.0,86.0,2026-05-05,2.3,100.0,100.0,0.0169,31.91,,,,,6,0.833,0.833,0.667,0.5,0.0,2.33,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00288,A,trading,False,True,True,False,False,False,1.276,2.733,,,100.0,-0.2,0.0129,38.1,33.81,1.9802499774902291,consistent,,,,5.9,100.0,100.0,0.0141,34.0,0.3216,,,,6,1.0,0.833,0.833,0.833,0.0,0.33,6.0,,,,available,available,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00289,A,services,False,True,True,False,False,True,2.893,0.493,,,95.23,0.07,0.1427,32.93,45.71,0.952282442389638,consistent,,,,7.7,100.0,100.0,0.0016,2.0,0.3911,residential,constructed,23055216.78,6,1.0,0.833,0.833,0.833,0.167,-1.4,6.0,,,,available,available,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,available
MSME-00290,A,manufacturing,False,True,True,False,False,False,2.122,0.533,,,42.91,0.03,0.1248,30.91,36.57,0.429103598721745,bank_inflow_much_lower_than_declared,,,,2.0,100.0,100.0,0.0013,1.03,0.3929,,,,6,0.833,0.833,1.0,0.833,0.0,-1.33,6.0,,,,available,available,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00291,C,retail,True,True,True,True,True,True,2.884,0.489,9.26,10.0,100.0,-0.13,0.1343,41.05,30.21,1.8729273022956003,consistent,740.0,53.7,2026-06-30,11.0,100.0,100.0,0.0029,11.0,0.4576,industrial,constructed,294932933.77,6,1.0,1.0,0.833,1.0,0.0,-0.67,6.0,0.833,6.0,,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available
MSME-00292,A,trading,False,True,False,True,False,False,,,,,100.0,-0.04,0.0119,35.42,42.88,1.0875407712921477,consistent,655.0,49.7,2026-05-10,5.0,100.0,0.0,0.0155,39.0,,,,,6,1.0,0.833,0.833,0.667,0.0,2.0,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00293,C,retail,True,True,True,True,True,True,2.48,0.7,10.0,10.0,100.0,0.02,0.0992,55.1,31.11,1.333140034099783,consistent,754.0,9.3,2026-05-29,10.5,100.0,100.0,0.0048,17.95,0.3825,commercial,constructed,232523812.08,6,1.0,1.0,1.0,0.833,0.0,-1.17,6.0,1.0,6.0,1.0,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
MSME-00294,A,retail,False,True,False,True,False,True,,,,,7.65,,0.1241,35.75,30.62,0.0765124940165209,bank_inflow_much_lower_than_declared,702.0,42.8,2026-06-15,4.2,100.0,100.0,0.0,0.0,,commercial,constructed,20889227.09,2,0.5,0.5,0.5,1.0,0.0,-1.5,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,insufficient_data,insufficient_data,insufficient_data,insufficient_data,insufficient_data,available,available,available,available,insufficient_data,not_applicable,not_applicable,insufficient_data,not_applicable,insufficient_data,insufficient_data,insufficient_data,available
MSME-00295,C,trading,True,True,True,True,False,False,1.425,2.559,,,80.99,-0.06,0.0125,39.63,31.57,0.8099161011531637,consistent,628.0,50.9,2026-06-29,15.0,100.0,100.0,0.0126,31.0,0.3287,,,,6,0.667,0.167,0.667,0.5,0.0,1.83,6.0,0.833,6.0,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable
